1281,-35.443237,30.348053,730.060181,26.494719,25.344162,732.097717
31337,-36.092590,30.501938,730.645081,25.983057,25.546906,732.691772
61683,-36.771347,30.665222,731.327637,25.414740,25.780869,733.410645
91790,-37.603725,30.567520,731.702881,24.729786,25.870987,733.765991
122085,-38.388599,30.421814,731.820862,23.968878,25.864304,733.919250
152386,-39.350948,30.298965,732.109436,23.168482,25.856812,734.223389
182442,-40.247398,29.957169,732.305481,22.194101,25.629959,734.400757
212494,-40.989719,29.528198,732.201233,21.225552,25.222794,734.315857
243070,-41.854942,29.425507,732.425476,20.584543,25.239929,734.672180
273434,-42.506561,29.219849,732.365906,20.010445,25.108566,734.628845
303762,-43.099911,29.236206,732.816284,19.489710,25.167480,735.130005
334108,-43.423843,28.780457,732.825073,18.949583,24.671783,735.098083
364454,-43.787609,28.300735,732.578918,18.536119,24.270889,734.937744
394606,-44.168163,28.214478,732.766357,18.295296,24.180176,735.125061
424759,-44.467403,28.026291,732.752625,18.129436,24.069855,735.221130
455008,-44.658424,27.762177,732.230652,17.928070,23.856705,734.815430
485258,-44.833488,27.461670,731.519653,17.715910,23.508347,733.868591
515604,-45.051678,27.526413,731.939148,17.599108,23.674332,734.449890
545659,-45.266121,27.703461,732.563782,17.452604,23.883423,735.007690
575716,-45.484779,27.919968,733.347534,17.307961,24.138000,735.809692
605869,-45.686180,28.153427,734.153076,17.182098,24.415939,736.613037
636215,-45.852245,28.390823,734.989807,17.061550,24.696838,737.477417
666272,-45.978588,28.535004,735.608459,17.032391,24.860886,738.050049
696424,-45.592747,28.478378,735.208740,17.292345,24.828201,737.687744
726752,-45.574188,28.464447,735.150146,17.331398,24.727707,737.374146
756905,-45.592545,28.551453,735.419495,17.348101,24.851959,737.731812
787251,-45.600582,28.565826,735.451660,17.355581,24.884308,737.787659
817597,-45.614708,28.516403,735.365540,17.343670,24.829651,737.717407
847750,-45.636093,28.428329,735.291077,17.312761,24.729935,737.634399
877824,-45.327988,28.312088,735.119385,17.560591,24.600555,737.318970
908073,-45.252018,28.156769,734.765320,17.630543,24.561584,737.341675
938322,-45.301067,28.328293,735.371216,17.620773,24.713348,737.910156
968553,-45.334373,28.407257,735.683838,17.610559,24.770416,738.068054
998803,-45.324215,28.293900,735.407288,17.594879,24.627365,737.674744
1028859,-45.250599,27.945236,734.382263,17.596025,24.217148,736.471069
1059012,-45.138153,27.496384,733.025146,17.600950,23.882812,735.457581
1089261,-45.035633,27.152695,732.039429,17.660755,23.497986,734.389282
1119510,-44.936348,26.916382,731.422241,17.691851,23.247955,733.749451
1149856,-44.841228,26.741791,731.024353,17.783134,23.037857,733.300415
1179913,-44.772594,26.629288,730.827393,17.865143,22.942841,733.172546
1210066,-44.706150,26.574585,730.759949,17.916481,22.836746,733.142700
1240430,-44.703743,26.522034,730.713196,17.902245,22.746658,733.022827
1270583,-44.739662,26.335846,730.341248,17.867903,22.556396,732.540222
1300929,-44.795704,25.925278,729.423279,17.775406,22.183746,731.562012
1331082,-44.838921,25.638504,728.705750,17.685158,22.023087,731.195923
1361332,-44.962696,25.824387,729.354431,17.618204,22.205688,731.853516
1391562,-45.064938,25.920273,729.694885,17.548536,22.264099,731.986389
1421715,-45.090565,25.759537,729.271729,17.477901,22.123169,731.523438
1451964,-45.113483,25.705597,729.194031,17.429716,22.117233,731.616943
1482117,-45.172455,25.826996,729.743164,17.420992,22.251068,732.211304
1512173,-45.208145,25.972000,730.344971,17.448154,22.407639,732.793457
1542519,-45.232235,26.144150,730.982178,17.508415,22.609467,733.499146
1572594,-45.273407,26.432526,731.966553,17.573559,22.901215,734.508728
1602921,-45.323029,26.733398,732.992859,17.613384,23.144516,735.456665
1633074,-45.361870,26.851669,733.476196,17.623833,23.245819,735.937561
1663324,-45.377544,26.947495,733.897095,17.648746,23.330963,736.328064
1693591,-45.373184,26.994415,734.144104,17.683300,23.345276,736.477295
1723919,-45.351322,26.912643,733.941772,17.699461,23.274292,736.304932
1753994,-45.345203,26.832336,733.712158,17.697172,23.173233,735.952576
1784049,-45.310986,26.624222,733.051636,17.704992,22.980667,735.342041
1814396,-45.242443,26.420349,732.561218,17.711237,22.770203,734.822449
1844645,-45.170952,26.281418,732.372253,17.772696,22.591583,734.460083
1874798,-45.033092,26.109802,731.909973,17.867565,22.418747,734.213684
1904836,-44.927689,26.097977,731.911743,17.961052,22.350021,734.148132
1935085,-44.789387,25.978729,731.519714,18.048353,22.222641,733.765137
1965238,-44.688770,25.988831,731.507202,18.148075,22.267059,733.915955
1995391,-44.622837,25.987366,731.502625,18.199158,22.209579,733.764038
2025641,-44.559906,25.880722,731.181946,18.243517,22.089752,733.426025
2055697,-44.553413,25.893829,731.246399,18.276016,22.110077,733.574768
2086061,-44.574272,25.947464,731.453674,18.286930,22.143738,733.788879
2116195,-44.615623,25.978500,731.627625,18.280804,22.161041,733.947510
2146541,-44.658146,26.025665,731.928040,18.271805,22.204773,734.196960
2176791,-44.692673,25.947205,731.937500,18.247461,22.168640,734.257202
2206866,-44.755127,25.952591,732.148315,18.193710,22.204178,734.578308
2237018,-44.856117,25.955078,732.248779,18.148575,22.192307,734.626526
2267171,-44.941681,25.901001,732.158936,18.016388,22.105026,734.385925
2297517,-44.995800,25.753342,731.783813,17.913635,22.028519,734.149048
2327817,-45.095394,25.705948,731.697449,17.842531,21.997116,734.085266
2358066,-45.214951,25.676544,731.785828,17.689442,22.036102,734.229126
2388123,-45.329185,25.721130,732.135559,17.633884,22.105804,734.490540
2418469,-45.418583,25.605148,731.865601,17.505707,21.930908,733.999878
2448524,-45.449051,25.394714,731.192261,17.408920,21.786743,733.523438
2478774,-45.523796,25.390350,731.240356,17.361120,21.865128,733.725586
2508927,-45.590313,25.397736,731.259216,17.280983,21.804764,733.477356
2539177,-45.609070,25.162140,730.481628,17.173252,21.535278,732.551636
2569232,-45.577950,25.089630,729.235107,16.977659,21.543961,731.397095
2599385,-45.732029,25.241608,727.793701,16.512363,21.770233,730.094971
2629713,-45.875732,25.563828,728.421814,16.454414,22.103607,730.823303
2659865,-45.878246,25.461990,728.186340,16.464485,22.017242,730.644165
2690018,-45.857376,25.379303,727.948730,16.502234,21.893723,730.333130
2720075,-45.875046,25.557816,728.537231,16.541639,22.050491,730.877136
2749882,-45.938866,25.885971,729.626343,16.583281,22.378159,731.965149
2780187,-45.987125,26.117340,730.455505,16.621325,22.608780,732.792419
2810244,-46.012615,26.268295,731.001404,16.644529,22.753922,733.332825
2840492,-45.838234,26.664124,731.187073,16.672384,23.125565,733.502991
2870838,-45.726532,27.371490,731.728394,16.634811,23.929062,734.082458
2900895,-45.856815,27.570892,732.380188,16.671835,24.144302,734.672607
2930951,-45.877388,27.612000,732.344971,16.681654,24.183350,734.613647
2961200,-45.886444,27.620895,732.238708,16.699629,24.170731,734.524597
2991546,-45.897427,27.611908,732.115479,16.699310,24.178757,734.394348
3021893,-45.885555,27.438385,731.427063,16.664083,24.010773,733.696594
3051949,-45.888298,27.234390,730.740662,16.618456,23.831833,733.005981
3082295,-45.912441,27.088013,730.192444,16.571444,23.685379,732.467712
3112448,-46.268044,26.757050,729.847717,15.922636,23.569168,732.061462
3142601,-46.866585,26.643723,729.516724,15.173449,23.459595,731.814392
3172831,-46.970680,26.685669,729.777649,15.067474,23.544312,732.070801
3203177,-47.154675,26.858017,730.297546,14.958742,23.752930,732.578003
3233427,-47.446663,27.176468,731.128235,14.778242,24.054749,733.445862
3263580,-47.644695,27.124680,731.139221,14.554489,24.076279,733.452759
3293829,-47.918633,27.176285,731.152588,14.327522,24.126801,733.488159
3323981,-48.199390,27.310333,731.520447,14.095638,24.303116,733.861572
3354231,-48.453178,27.395050,731.730957,13.850409,24.430939,734.076538
3384402,-48.632702,27.328491,731.476440,13.620497,24.407867,733.820068
3414459,-48.821552,27.373352,731.463928,13.469057,24.462967,733.825439
3444805,-48.967358,27.455139,731.752808,13.288506,24.566055,734.107605
3474861,-49.117077,27.728882,732.490295,13.207798,24.848328,734.860168
3505206,-48.499844,27.188904,730.460693,13.820818,24.205765,732.784729
3535263,-48.096512,26.352921,727.356018,14.052551,23.258286,729.720032
3565361,-48.079121,26.198959,726.972534,14.048779,23.142136,729.313843
3595324,-48.108940,26.454453,727.711731,14.105211,23.397797,730.052612
3625919,-48.108978,26.618881,728.189087,14.167114,23.564453,730.524597
3655727,-48.101280,26.728790,728.456604,14.244482,23.663223,730.793213
3686073,-48.053555,26.749268,728.492554,14.297586,23.668335,730.828064
3716148,-48.030064,26.922318,728.950867,14.367764,23.811066,731.288330
3746512,-48.052002,27.290588,730.077881,14.447546,24.160385,732.422058
3776540,-48.076992,27.530090,730.937744,14.506796,24.386993,733.292053
3806923,-48.116116,27.707367,731.688293,14.550222,24.536209,734.053223
3837324,-48.097282,27.752914,731.957092,14.599245,24.559479,734.323853
3867326,-48.051411,27.659439,731.700623,14.611464,24.459091,734.066223
3897574,-47.996929,27.581268,731.455444,14.613489,24.384201,733.822937
3927976,-47.986717,27.708099,731.851746,14.670553,24.522873,734.213379
3957977,-47.796150,28.236511,733.396118,14.959476,25.042664,735.755920
3988378,-47.743656,28.307098,733.702148,15.038588,25.099182,736.051941
4018205,-47.753220,28.431686,734.245605,15.096828,25.246384,736.591003
4048702,-47.747959,28.492828,734.620728,15.153994,25.309036,736.957336
4078579,-47.714561,28.379639,734.409241,15.186563,25.185654,736.732056
4108925,-47.676018,28.235641,734.055664,15.219921,24.992889,736.396179
4138972,-47.646976,28.092087,733.691589,15.232222,24.862213,736.026611
4169203,-47.579147,27.984497,733.430054,15.322962,24.717804,735.766235
4199356,-47.250439,27.946457,733.512817,15.602764,24.592499,735.828125
4229729,-47.250870,27.891022,733.474548,15.647892,24.532242,735.831299
4259827,-47.223587,27.861160,733.690857,15.713892,24.530441,736.038818
4290132,-47.134937,27.673050,733.351807,15.780022,24.321655,735.693481
4320211,-47.064247,27.555542,733.226074,15.856209,24.137726,735.589478
4350630,-47.005859,27.501282,733.303650,15.941128,24.121307,735.648193
4380632,-46.887524,27.215317,732.515747,16.006559,23.830093,734.824097
4410936,-46.788410,27.130402,732.210754,16.073895,23.735107,734.530640
4440840,-46.715626,27.235443,732.463562,16.188677,23.810425,734.818176
4471339,-46.591644,27.194427,732.282227,16.292650,23.752304,734.605530
4501339,-46.123234,26.751465,731.831665,16.594002,23.319489,734.091553
4531887,-45.774952,26.416306,731.238159,16.903444,22.986603,733.488525
4562105,-45.667606,26.455826,731.359741,17.053041,22.998611,733.640320
4592450,-45.567593,26.453445,731.348083,17.192663,22.970062,733.608704
4622507,-45.488289,26.515137,731.568359,17.316532,23.012100,733.852295
4652853,-45.372299,26.529861,731.613831,17.460133,23.010345,733.882324
4682910,-45.270336,26.539474,731.626648,17.585024,22.993851,733.881287
4713256,-45.090435,26.568390,731.719360,17.775358,23.010483,733.983948
4743523,-44.860706,26.649063,731.972473,17.999590,23.080505,734.185303
4773657,-44.756401,26.595596,731.770264,18.082214,23.012039,733.984253
4803907,-44.656334,26.545273,731.612244,18.172937,22.939713,733.840576
4834078,-44.553158,26.382324,731.087097,18.216919,22.754623,733.303345
4864115,-44.487015,26.372543,730.997742,18.266546,22.740677,733.218994
4894480,-44.452866,26.410446,731.020813,18.307220,22.778458,733.240906
4924730,-44.112591,26.593353,731.190857,18.611851,22.882309,733.415466
4955057,-43.570160,26.665741,731.044067,19.001022,23.054031,733.192261
4985210,-43.537964,26.691833,731.126953,19.089544,23.084671,733.257263
5015460,-43.585266,26.974182,732.080078,19.166159,23.338425,734.162964
5045613,-43.601353,27.253601,733.013062,19.263830,23.580460,735.128540
5075862,-43.566357,27.480194,733.778748,19.359322,23.757828,735.919495
5105918,-43.523785,27.510803,733.926331,19.463308,23.751266,736.093140
5136264,-43.476116,27.545776,734.116516,19.541632,23.781387,736.273499
5166417,-43.413357,27.525177,734.191345,19.593603,23.795670,736.368164
5196666,-43.348492,27.367188,733.811279,19.630365,23.656586,735.980164
5226722,-43.352032,27.454391,734.168457,19.684343,23.736374,736.292664
5257068,-43.384743,27.776535,735.261475,19.744411,24.053192,737.368530
5287221,-43.816139,27.895920,735.718689,19.330244,24.184570,737.899841
5317471,-43.976173,27.916687,735.817200,19.186584,24.253525,738.035461
5347624,-44.006180,27.895569,735.740906,19.150442,24.233780,737.933228
5377679,-44.021324,27.811432,735.454224,19.119843,24.153244,737.625977
5408025,-43.991680,27.656433,734.852478,19.108303,23.976212,737.008545
5438178,-43.930164,27.428741,733.937866,19.085844,23.712128,736.095581
5468428,-43.864246,27.176758,733.021912,19.059097,23.436462,735.185730
5498484,-43.820782,27.003113,732.424500,19.045536,23.261124,734.609802
5528830,-43.796864,26.908081,732.106506,19.035053,23.170074,734.303040
5559175,-43.782547,26.790771,731.755188,19.018253,23.065002,733.942322
5589232,-43.773457,26.682098,731.380554,18.997158,22.968781,733.564758
5619578,-43.758678,26.604172,731.153259,18.996126,22.881760,733.341492
5649635,-43.737759,26.535370,730.909973,18.998798,22.805420,733.097412
5679981,-43.851631,26.510437,730.791016,18.892763,22.785858,732.998901
5710036,-44.651333,26.418793,730.481140,18.028656,22.732193,732.753235
5740382,-45.373066,26.265152,730.484436,17.120119,22.639145,732.807800
5770728,-45.717091,26.299133,730.777344,16.701967,22.650650,733.136658
5800803,-45.855000,26.460007,731.340759,16.688185,22.827240,733.713074
5831052,-45.887886,26.202438,730.504150,16.604139,22.607849,732.872559
5861205,-45.932007,25.980789,729.723450,16.511332,22.419250,732.082764
5891551,-45.940380,25.691345,728.682922,16.410309,22.140961,731.045715
5921589,-45.902218,25.328918,727.434875,16.360973,21.768402,729.795654
5951935,-45.896584,25.111893,726.692810,16.321440,21.563553,729.054626
5981992,-44.979206,24.666458,724.965210,17.239502,21.097321,727.288391
6012338,-43.967628,24.933136,725.933167,18.149139,21.349365,728.131104
6042393,-43.795185,24.946396,725.930786,18.294399,21.325974,728.108093
6072643,-43.815151,25.038742,726.221069,18.356873,21.395035,728.426086
6102796,-43.822948,25.096558,726.375061,18.403997,21.439484,728.575928
6133142,-43.838352,25.159836,726.541870,18.416145,21.528412,728.742798
6163197,-43.994041,25.074310,726.651611,18.222164,21.478043,728.847168
6193544,-44.147018,25.045380,726.798828,18.096453,21.502579,729.012634
6223618,-44.224323,25.108734,727.042725,18.047844,21.568024,729.229248
6253946,-44.260181,25.143311,727.162231,18.029436,21.609955,729.360535
6283984,-44.281647,25.226257,727.404968,18.043201,21.703339,729.610107
6314330,-44.301651,25.301178,727.603882,18.039268,21.784897,729.803467
6344483,-44.356308,25.293884,727.517029,17.957865,21.810715,729.697144
6374750,-44.340794,25.390091,727.685364,17.986822,21.866913,729.855408
6404807,-44.299438,25.457794,727.752075,18.036190,21.913437,729.936462
6435153,-44.287365,25.723984,728.544800,18.106926,22.185379,730.773621
6465499,-44.281971,25.809204,728.832886,18.167385,22.249176,731.016113
6495554,-44.258217,25.830063,728.969482,18.189491,22.267792,731.154663
6525804,-44.260315,25.810486,729.000732,18.189871,22.262634,731.183594
6555957,-44.278358,25.838577,729.138000,18.186485,22.311874,731.331604
6586110,-44.285122,25.924271,729.290039,18.201269,22.391663,731.488342
6616360,-44.052402,26.049744,729.511353,18.431692,22.462631,731.699890
6646609,-43.968655,25.914261,728.926636,18.456244,22.329254,731.105591
6676761,-43.979641,25.847885,728.719543,18.441866,22.285629,730.896545
6707107,-43.996540,25.742920,728.456909,18.406685,22.182327,730.631958
6737164,-44.001125,25.577011,728.099854,18.376898,22.025421,730.276184
6767510,-44.008881,25.476074,727.976013,18.357788,21.938644,730.147522
6797759,-44.052197,25.536148,728.214417,18.338104,22.008682,730.382446
6827912,-44.101437,25.697708,728.660828,18.319756,22.196732,730.823303
6858161,-44.153652,25.847061,728.957520,18.289970,22.352463,731.120300
6888314,-44.195835,25.849228,728.963989,18.261827,22.357117,731.129028
6918371,-43.928616,25.912384,729.215637,18.501694,22.386902,731.382324
6948717,-43.808914,25.890152,729.165588,18.612265,22.367432,731.295288
6978966,-43.786255,25.792068,728.915894,18.627352,22.261078,731.049805
7009312,-43.770382,25.701340,728.731567,18.637007,22.136993,730.878784
7039368,-43.743004,25.593918,728.497925,18.663416,22.012329,730.637756
7069714,-43.708637,25.549866,728.431091,18.690474,21.973892,730.572937
7099885,-43.724224,25.625015,728.703552,18.693396,22.053894,730.851562
7130116,-44.063919,25.483215,728.314697,18.327562,21.938461,730.480591
7160268,-44.149223,25.580322,728.645142,18.291084,22.040085,730.823486
7190325,-44.235588,25.915558,729.696472,18.298468,22.373276,731.877441
7220382,-44.307884,26.247360,730.735901,18.312397,22.703384,732.920654
7250709,-44.359058,26.498322,731.523499,18.332613,22.952271,733.710999
7281074,-44.364166,26.656570,732.010010,18.366570,23.107864,734.196472
7311129,-44.352776,26.876587,732.664917,18.434599,23.323959,734.845764
7341457,-44.418312,26.962646,733.020142,18.312639,23.411758,735.215088
7371532,-44.385731,26.887405,732.785095,18.365038,23.318085,734.984741
7401878,-44.348663,26.878632,732.786560,18.415691,23.295364,734.987427
7431934,-44.284222,26.837173,732.700439,18.470251,23.265900,734.897278
7462280,-44.186138,26.673080,732.160522,18.493448,23.110718,734.358093
7492432,-44.102695,26.388504,731.221558,18.487682,22.824081,733.411682
7522682,-44.067081,26.185791,730.578796,18.466177,22.629776,732.767639
7552739,-44.026794,25.888977,729.628723,18.421762,22.349091,731.824890
7583085,-43.933712,25.603012,728.690125,18.459503,22.064484,730.876404
7613237,-43.873383,25.559875,728.489685,18.539206,22.005753,730.650269
7643486,-43.900406,25.880737,729.436157,18.592506,22.314667,731.586792
7673832,-43.925938,26.181915,730.352234,18.648582,22.597488,732.518799
7703889,-43.811443,26.338699,730.918396,18.788401,22.766754,733.073792
7734042,-43.794315,26.269440,730.738159,18.803164,22.693146,732.893860
7764291,-43.790985,26.345276,730.978394,18.831898,22.761063,733.129761
7794636,-43.804577,26.475693,731.325317,18.840828,22.889648,733.482117
7824693,-43.826759,26.523224,731.357727,18.810314,22.941193,733.516724
7855039,-43.858719,26.532593,731.173096,18.765368,22.954590,733.335938
7885077,-43.869476,26.501541,730.934265,18.730940,22.915146,733.100525
7915460,-43.871468,26.433014,730.663269,18.695873,22.861374,732.826477
7945690,-43.864407,26.329987,730.308411,18.676422,22.767990,732.468994
7975843,-43.914425,26.275848,729.983948,18.601431,22.728668,732.134888
8005996,-43.988544,26.651321,730.246826,18.380257,23.127258,732.426636
8036149,-44.060150,26.933899,731.043152,18.424648,23.395599,733.220276
8066399,-44.118008,27.091080,731.603455,18.468706,23.533600,733.789612
8096648,-44.179420,27.154785,731.869690,18.463036,23.587463,734.053589
8126800,-44.292168,27.245255,732.217285,18.410032,23.679047,734.418579
8157050,-44.430912,27.408981,732.775452,18.325174,23.862961,734.986877
8187107,-44.624580,27.609650,733.336426,18.179142,24.095428,735.548401
8217453,-44.788010,27.679779,733.622131,18.034523,24.191772,735.827332
8247605,-44.922752,27.639633,733.569275,17.931864,24.164337,735.765259
8277854,-45.044739,27.647858,733.717834,17.799181,24.209320,735.933594
8308007,-45.123638,27.693832,733.903931,17.748714,24.276749,736.102051
8338257,-45.192272,27.818085,734.219543,17.717676,24.397385,736.427734
8368410,-45.252460,27.787964,734.121033,17.651480,24.373413,736.321777
8398658,-45.271080,27.628754,733.653809,17.600710,24.210052,735.851196
8428811,-45.035645,27.580322,733.473694,17.793552,24.152496,735.663330
8459061,-45.071335,27.484833,733.168213,17.736893,24.070618,735.343567
8489118,-45.135616,27.533249,733.292480,17.683430,24.125824,735.492065
8519464,-45.164120,27.596939,733.429626,17.674112,24.202866,735.619568
8549519,-45.117451,27.665695,733.609375,17.738939,24.261292,735.812378
8579865,-44.680565,27.607620,733.610168,18.137922,24.160965,735.766479
8610115,-43.845966,27.608566,733.954651,18.840837,24.184738,736.029724
8640443,-43.687679,27.425873,733.449585,19.016481,24.024826,735.570923
8670498,-43.588436,27.287338,733.057922,19.088928,23.845612,735.134583
8700844,-43.487225,27.263809,733.051208,19.193130,23.801163,735.122864
8730969,-43.386784,27.033997,732.337769,19.264744,23.558609,734.442322
8761219,-43.292477,26.988724,732.135437,19.332632,23.501221,734.203552
8791354,-43.200047,27.028641,732.186646,19.417526,23.546600,734.248108
8821604,-43.099983,26.872116,731.655640,19.495083,23.416443,733.731812
8851756,-42.959911,26.708923,731.031311,19.569199,23.198410,733.102539
8882023,-43.105846,26.683640,730.853882,19.441082,23.178238,732.918945
8912369,-43.110500,26.805466,731.237000,19.484272,23.296265,733.284119
8942522,-43.052185,26.919296,731.633850,19.588068,23.365097,733.706116
8972579,-42.970596,26.879257,731.572327,19.680058,23.295654,733.651672
9002925,-42.925472,26.953705,731.884705,19.768343,23.346252,733.961975
9033174,-42.863239,26.867325,731.565186,19.801043,23.251572,733.661377
9063345,-42.849304,26.907837,731.264099,19.949907,23.266602,733.349121
9093479,-1,-1,-1,-1,-1,-1
9123632,-1,-1,-1,-1,-1,-1
9153665,-1,-1,-1,-1,-1,-1
9183901,-1,-1,-1,-1,-1,-1
9214165,-1,-1,-1,-1,-1,-1
9244363,-41.212578,27.164566,731.207031,21.257841,23.467773,733.157166
9274672,-41.082237,27.305008,732.085571,21.344797,23.474594,734.047058
9305267,-40.838718,27.205551,732.175476,21.584118,23.403946,734.278687
9335572,-40.612732,27.109512,732.058838,21.752943,23.132431,733.987488
9365683,-40.479248,27.594055,733.648865,22.006899,23.554703,735.572510
9395739,-40.343288,27.853149,734.458801,22.209929,23.757111,736.452759
9426007,-40.224400,27.935074,734.716187,22.399771,23.848328,736.686401
9456063,-40.119308,28.101562,735.170593,22.942678,24.543900,738.366211
9486409,-39.986435,27.631561,733.719849,22.641056,23.481750,735.648071
9516562,-40.008987,27.914536,734.591003,22.689949,23.692886,736.298279
9546811,-40.071896,28.364990,736.000916,22.747911,24.107071,737.689392
9576946,-40.123096,28.779358,737.311157,22.787004,24.498260,739.085388
9607214,-40.161263,29.116959,738.376770,22.809660,24.788177,740.207458
9637560,-40.189613,29.486511,739.562866,23.275522,25.520828,741.498718
9667615,-40.204685,29.854446,740.771973,23.351406,25.880783,742.841553
9697962,-40.193760,30.060455,741.489868,23.172012,26.009689,743.470337
9728018,-40.161896,30.054535,741.518616,23.410105,26.022278,743.533386
9758171,-40.132568,29.953384,741.141479,22.984383,25.614624,743.359741
9788420,-40.103855,29.878769,740.773071,22.952900,25.564636,742.994934
9818766,-39.975662,30.043411,740.680176,-1,-1,-1
9848919,-40.051018,30.249756,741.233276,-1,-1,-1
9879168,-40.096542,30.381088,741.623657,-1,-1,-1
9909468,-40.124718,30.413177,741.677551,-1,-1,-1
9939525,-40.180271,30.384583,741.643372,-1,-1,-1
9969632,-40.213936,30.354980,741.588135,-1,-1,-1
9999978,-40.604660,30.391724,741.812622,22.733074,26.000748,743.568237
